1518-10-15 00:56, up
1518-10-15 23:56, #1009
1518-10-16 00:40, asleep
1518-10-16 00:59, up
1518-10-16 23:57, #191
1518-10-17 00:30, asleep
1518-10-17 00:36, up
1518-10-17 00:39, asleep
1518-10-17 00:58, up
1518-10-18 00:00, #2003
1518-10-18 00:19, asleep
1518-10-18 00:34, up
1518-10-19 00:00, #2897
1518-10-19 00:37, asleep
1518-10-19 00:59, up
1518-10-20 00:04, #2137
1518-10-20 00:16, asleep
1518-10-20 00:26, up
1518-10-20 23:59, #1009
1518-10-21 00:24, asleep
1518-10-21 00:46, up
1518-10-22 00:03, #1291
1518-10-22 00:20, asleep
1518-10-22 00:44, up
1518-10-22 23:50, #239
1518-10-23 00:03, asleep
1518-10-23 00:34, up
1518-10-24 00:02, #2459
1518-10-24 00:14, asleep
1518-10-24 00:56, up
1518-10-25 00:00, #1069
1518-10-25 00:22, asleep
1518-10-25 00:47, up
1518-10-26 00:00, #2381
1518-10-26 00:08, asleep
1518-10-26 00:46, up
1518-10-27 00:00, #2053
1518-10-27 00:21, asleep
1518-10-27 00:48, up
1518-10-27 23:57, #137
1518-10-28 23:58, #3463
1518-10-29 00:29, asleep
1518-10-29 00:51, up
1518-10-29 23:57, #2999
1518-10-30 00:06, asleep
1518-10-30 00:08, up
1518-10-30 00:18, asleep
1518-10-30 00:55, up
1518-10-31 00:02, #3463
1518-10-31 00:21, asleep
1518-10-31 00:46, up
1518-11-01 00:00, #1327
1518-11-01 00:31, asleep
1518-11-01 00:48, up
1518-11-02 00:00, #2137
1518-11-02 00:06, asleep
1518-11-02 00:24, up
1518-11-03 00:02, #2459
1518-11-03 00:18, asleep
1518-11-03 00:46, up
1518-11-03 00:55, asleep
1518-11-03 00:59, up
1518-11-04 00:03, #3463
1518-11-04 00:43, asleep
1518-11-04 00:51, up
1518-11-05 00:00, #1229
1518-11-05 00:35, asleep
1518-11-05 00:56, up
1518-11-06 00:00, #2003
1518-11-06 00:28, asleep
1518-11-06 00:29, up
1518-11-06 00:36, asleep
1518-11-06 00:44, up
1518-11-06 00:57, asleep
1518-11-06 00:59, up
1518-11-06 23:56, #2053
1518-11-07 00:13, asleep
1518-11-07 00:43, up
1518-11-07 00:47, asleep
1518-11-07 00:54, up
1518-11-07 23:59, #1327
1518-11-08 00:18, asleep
1518-11-08 00:31, up
1518-11-08 00:34, asleep
1518-11-08 00:42, up
1518-11-08 00:56, asleep
1518-11-08 00:57, up
1518-11-09 00:02, #1291
1518-11-09 00:36, asleep
1518-11-09 00:44, up
1518-11-09 00:48, asleep
1518-11-09 00:53, up
1518-11-09 00:57, asleep
1518-11-09 00:59, up
1518-11-09 23:59, #2003
1518-11-10 00:27, asleep
1518-11-10 00:46, up
1518-11-10 23:59, #811
1518-11-11 00:12, asleep
1518-11-11 00:31, up
1518-11-11 00:38, asleep
1518-11-11 00:45, up
1518-11-11 23:57, #191
1518-11-12 00:06, asleep
1518-11-12 00:37, up
1518-11-12 23:58, #1291
1518-11-13 00:30, asleep
1518-11-13 00:44, up
1518-11-14 00:03, #1291
1518-11-14 00:22, asleep
1518-11-14 00:27, up
1518-11-14 00:30, asleep
1518-11-14 00:38, up
1518-11-14 00:46, asleep
1518-11-14 00:59, up
1518-11-14 23:58, #811
1518-11-15 00:49, asleep
1518-11-15 00:57, up
1518-11-15 23:51, #1069
1518-11-16 00:03, asleep
1518-11-16 00:30, up
1518-11-17 00:03, #2003
1518-11-17 00:19, asleep
1518-11-17 00:26, up
1518-11-18 00:00, #2411
1518-11-18 00:31, asleep
1518-11-18 00:45, up
1518-11-18 23:52, #3109
1518-11-19 00:00, asleep
1518-11-19 00:47, up
1518-11-20 00:00, #1069
1518-11-20 00:29, asleep
1518-11-20 00:47, up
1518-11-20 23:59, #2053
1518-11-21 00:35, asleep
1518-11-21 00:46, up
1518-11-22 00:01, #2137
1518-11-22 00:22, asleep
1518-11-22 00:32, up
1518-11-22 00:36, asleep
1518-11-22 00:39, up
1518-11-22 00:43, asleep
1518-11-22 00:53, up
1518-11-23 00:00, #1229
1518-11-23 00:38, asleep
1518-11-23 00:49, up
1518-11-23 00:56, asleep
1518-11-23 00:59, up
